11:28:59 INFO | Running autotest_quickmerge step.
14:56:17 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_hMYiDSssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:56:19 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:56:19	timestamp=1455224179
14:56:19 INFO | autoserv| Installing autotest on 192.168.1.42
14:56:19 INFO | autoserv| Using installation dir /usr/local/autotest
14:56:21 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:56:21 INFO | autoserv| Installing updated global_config.ini.
14:56:27 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:56:28 INFO | autoserv| Entered autotestd_monitor.
14:56:28 INFO | autoserv| Finished launching tail subprocesses.
14:56:28 INFO | autoserv| Finished waiting on autotestd to start.
14:56:28 INFO | autoserv| START	----	----	timestamp=1455224193	localtime=Feb 11 14:56:33
14:56:28 INFO | autoserv| START	security_Minijail_seccomp	security_Minijail_seccomp	timestamp=1455224193	localtime=Feb 11 14:56:33
14:56:28 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_Minijail_seccomp into test-security_Minijail_seccomp.tar.bz2
14:56:31 INFO | autoserv| ERROR	security_Minijail_seccomp	security_Minijail_seccomp	timestamp=1455224196	localtime=Feb 11 14:56:36	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/security_Minijail_seccomp/src'
14:56:31 INFO | autoserv| END ERROR	security_Minijail_seccomp	security_Minijail_seccomp	timestamp=1455224196	localtime=Feb 11 14:56:36
14:56:45 INFO | autoserv| END GOOD	----	----	timestamp=1455224210	localtime=Feb 11 14:56:50
14:56:45 INFO | autoserv| Got lock of exit_code_file.
14:56:45 INFO | autoserv| Released lock of exit_code_file and closed it.
14:56:47 INFO | autoserv| Killing child processes.
14:56:47 INFO | autoserv| Client complete
14:56:48 INFO | autoserv| Finished processing control file
14:56:48 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_EBUw11ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpAvVtaJ -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:56:49 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_MP4fUsssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:56:52 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:56:52 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-47-login_Cryptohome
14:56:52 INFO | autoserv| Logged pid 5327 to /tmp/test_that_results_Mo9M4N/results-47-login_Cryptohome/.autoserv_execute
14:56:52 INFO | autoserv| I am PID 5327
14:56:52 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:56:52 INFO | autoserv| Processing control file
14:56:52 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_untNkRssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpMKPDB6 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:56:54 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_rB1zb9ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:56:58 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:56:58	timestamp=1455224218
14:56:58 INFO | autoserv| Installing autotest on 192.168.1.42
14:56:59 INFO | autoserv| Using installation dir /usr/local/autotest
14:57:00 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:57:00 INFO | autoserv| Installing updated global_config.ini.
14:57:28 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:57:31 INFO | autoserv| Entered autotestd_monitor.
14:57:31 INFO | autoserv| Finished launching tail subprocesses.
14:57:31 INFO | autoserv| Finished waiting on autotestd to start.
14:57:32 INFO | autoserv| START	----	----	timestamp=1455224256	localtime=Feb 11 14:57:36
14:57:32 INFO | autoserv| START	login_Cryptohome	login_Cryptohome	timestamp=1455224256	localtime=Feb 11 14:57:36
14:57:33 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/login_Cryptohome into test-login_Cryptohome.tar.bz2
14:59:27 INFO | autoserv| GOOD	login_Cryptohome	login_Cryptohome	timestamp=1455224272	localtime=Feb 11 14:57:52	completed successfully
14:59:27 INFO | autoserv| END GOOD	login_Cryptohome	login_Cryptohome	timestamp=1455224272	localtime=Feb 11 14:57:52
15:03:30 INFO | autoserv| END GOOD	----	----	timestamp=1455224615	localtime=Feb 11 15:03:35
15:03:31 INFO | autoserv| Got lock of exit_code_file.
15:03:31 INFO | autoserv| Released lock of exit_code_file and closed it.
15:03:32 INFO | autoserv| Client complete
15:04:02 INFO | autoserv| Finished processing control file
15:04:02 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Z4lgPJssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpv3Wrhy -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:04:06 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_3iVSlnssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:04:12 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
15:04:12 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-48-security_RootCA
15:04:12 INFO | autoserv| Logged pid 5431 to /tmp/test_that_results_Mo9M4N/results-48-security_RootCA/.autoserv_execute
15:04:12 INFO | autoserv| I am PID 5431
15:04:12 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
15:04:12 INFO | autoserv| Processing control file
15:04:12 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_epjPTassh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpB7LkJ8 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:04:15 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Z9YXSmssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:04:16 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 15:04:16	timestamp=1455224656
15:04:16 INFO | autoserv| Installing autotest on 192.168.1.42
15:04:16 INFO | autoserv| Using installation dir /usr/local/autotest
15:04:17 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
15:04:17 INFO | autoserv| Installing updated global_config.ini.
15:04:19 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
15:04:22 INFO | autoserv| START	----	----	timestamp=1455224666	localtime=Feb 11 15:04:26
15:04:22 INFO | autoserv| START	security_RootCA	security_RootCA	timestamp=1455224666	localtime=Feb 11 15:04:26
15:04:22 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_RootCA into test-security_RootCA.tar.bz2
15:04:22 INFO | autoserv| Entered autotestd_monitor.
15:04:22 INFO | autoserv| Finished launching tail subprocesses.
15:04:22 INFO | autoserv| Finished waiting on autotestd to start.
15:04:35 INFO | autoserv| GOOD	security_RootCA	security_RootCA	timestamp=1455224673	localtime=Feb 11 15:04:33	completed successfully
15:04:35 INFO | autoserv| END GOOD	security_RootCA	security_RootCA	timestamp=1455224673	localtime=Feb 11 15:04:33
15:16:23 INFO | autoserv| END GOOD	----	----	timestamp=1455225389	localtime=Feb 11 15:16:29
15:16:25 INFO | autoserv| Got lock of exit_code_file.
15:16:26 INFO | autoserv| Released lock of exit_code_file and closed it.
15:16:26 INFO | autoserv| Killing child processes.
15:16:26 INFO | autoserv| Client complete
15:16:54 INFO | autoserv| Finished processing control file
15:16:54 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_1wNotnssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpBRb52a -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:16:56 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_htgf58ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:17:01 INFO | autoserv| Timed out waiting for master-ssh connection to be established.
15:17:05 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.42' (RSA) to the list of known hosts.
15:17:06 INFO | autoserv| [stderr] Warning: Permanently added '192.168.1.42' (RSA) to the list of known hosts.
15:17:09 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
15:17:09 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-49-security_SandboxLinuxUnittests
15:17:09 INFO | autoserv| Logged pid 5535 to /tmp/test_that_results_Mo9M4N/results-49-security_SandboxLinuxUnittests/.autoserv_execute
15:17:09 INFO | autoserv| I am PID 5535
15:17:09 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
15:17:09 INFO | autoserv| Processing control file
15:17:09 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_4_q7LWssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp8lctIH -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:17:12 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_fnUqkUssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:17:13 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 15:17:13	timestamp=1455225433
15:17:13 INFO | autoserv| Installing autotest on 192.168.1.42
15:17:13 INFO | autoserv| Using installation dir /usr/local/autotest
15:17:13 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
15:17:13 INFO | autoserv| Installing updated global_config.ini.
15:17:18 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
15:17:18 INFO | autoserv| Entered autotestd_monitor.
15:17:18 INFO | autoserv| Finished launching tail subprocesses.
15:17:18 INFO | autoserv| Finished waiting on autotestd to start.
15:17:19 INFO | autoserv| START	----	----	timestamp=1455225444	localtime=Feb 11 15:17:24
15:17:19 INFO | autoserv| START	security_SandboxLinuxUnittests	security_SandboxLinuxUnittests	timestamp=1455225444	localtime=Feb 11 15:17:24
15:17:19 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_SandboxLinuxUnittests into test-security_SandboxLinuxUnittests.tar.bz2
15:17:21 INFO | autoserv| ERROR	security_SandboxLinuxUnittests	security_SandboxLinuxUnittests	timestamp=1455225446	localtime=Feb 11 15:17:26	Unhandled PackageInstallError: Installation of chrome_test(type:dep) failed : dep-chrome_test.tar.bz2 could not be fetched from any of the repos ['autoserv://']
15:17:21 INFO | autoserv| END ERROR	security_SandboxLinuxUnittests	security_SandboxLinuxUnittests	timestamp=1455225446	localtime=Feb 11 15:17:26
15:24:42 INFO | autoserv| END GOOD	----	----	timestamp=1455225887	localtime=Feb 11 15:24:47
15:24:43 INFO | autoserv| Got lock of exit_code_file.
15:24:43 INFO | autoserv| Released lock of exit_code_file and closed it.
15:24:44 INFO | autoserv| Client complete
15:25:16 INFO | autoserv| Finished processing control file
15:25:16 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_aCt6UDssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpR6PbKf -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:25:21 INFO | autoserv| Timed out waiting for master-ssh connection to be established.
15:25:22 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_x3VkLwssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:25:29 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
15:25:29 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-50-login_CryptohomeIncognito
15:25:29 INFO | autoserv| Logged pid 5640 to /tmp/test_that_results_Mo9M4N/results-50-login_CryptohomeIncognito/.autoserv_execute
15:25:29 INFO | autoserv| I am PID 5640
15:25:29 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
15:25:29 INFO | autoserv| Processing control file
15:25:29 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_xemgeUssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpCMNRsf -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:25:31 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp__4CCO5ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:25:33 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 15:25:33	timestamp=1455225933
15:25:34 INFO | autoserv| Installing autotest on 192.168.1.42
15:25:35 INFO | autoserv| Using installation dir /usr/local/autotest
15:25:36 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
15:25:36 INFO | autoserv| Installing updated global_config.ini.
15:25:38 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
15:25:41 INFO | autoserv| START	----	----	timestamp=1455225945	localtime=Feb 11 15:25:45
15:25:41 INFO | autoserv| START	login_CryptohomeIncognito	login_CryptohomeIncognito	timestamp=1455225946	localtime=Feb 11 15:25:46
15:25:41 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/login_CryptohomeIncognito into test-login_CryptohomeIncognito.tar.bz2
15:25:42 INFO | autoserv| Entered autotestd_monitor.
15:25:42 INFO | autoserv| Finished launching tail subprocesses.
15:25:42 INFO | autoserv| Finished waiting on autotestd to start.
15:25:47 INFO | autoserv| GOOD	login_CryptohomeIncognito	login_CryptohomeIncognito	timestamp=1455225952	localtime=Feb 11 15:25:52	completed successfully
15:25:47 INFO | autoserv| END GOOD	login_CryptohomeIncognito	login_CryptohomeIncognito	timestamp=1455225952	localtime=Feb 11 15:25:52
15:26:00 INFO | autoserv| END GOOD	----	----	timestamp=1455225965	localtime=Feb 11 15:26:05
15:26:00 INFO | autoserv| Got lock of exit_code_file.
15:26:00 INFO | autoserv| Released lock of exit_code_file and closed it.
15:26:02 INFO | autoserv| Client complete
15:26:03 INFO | autoserv| Finished processing control file
15:26:03 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp__5WbO0ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp6QdOYA -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:26:08 INFO | autoserv| Timed out waiting for master-ssh connection to be established.
15:26:10 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_KtkOWNssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:26:15 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
15:26:15 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-51-login_SameSessionTwice
15:26:15 INFO | autoserv| Logged pid 5744 to /tmp/test_that_results_Mo9M4N/results-51-login_SameSessionTwice/.autoserv_execute
15:26:15 INFO | autoserv| I am PID 5744
15:26:15 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
15:26:15 INFO | autoserv| Processing control file
15:26:15 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_sPFmIfssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpOP_Yht -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:26:17 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_yLgWIfssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:26:22 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 15:26:22	timestamp=1455225982
15:26:23 INFO | autoserv| Installing autotest on 192.168.1.42
15:26:24 INFO | autoserv| Using installation dir /usr/local/autotest
15:26:26 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
15:26:26 INFO | autoserv| Installing updated global_config.ini.
15:26:30 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
15:26:32 INFO | autoserv| Entered autotestd_monitor.
15:26:32 INFO | autoserv| Finished launching tail subprocesses.
15:26:32 INFO | autoserv| Finished waiting on autotestd to start.
15:26:32 INFO | autoserv| START	----	----	timestamp=1455225997	localtime=Feb 11 15:26:37
15:26:32 INFO | autoserv| START	login_SameSessionTwice	login_SameSessionTwice	timestamp=1455225997	localtime=Feb 11 15:26:37
15:26:32 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/login_SameSessionTwice into test-login_SameSessionTwice.tar.bz2
15:26:40 INFO | autoserv| GOOD	login_SameSessionTwice	login_SameSessionTwice	timestamp=1455226005	localtime=Feb 11 15:26:45	completed successfully
15:26:40 INFO | autoserv| END GOOD	login_SameSessionTwice	login_SameSessionTwice	timestamp=1455226005	localtime=Feb 11 15:26:45
15:26:51 INFO | autoserv| END GOOD	----	----	timestamp=1455226016	localtime=Feb 11 15:26:56
15:26:51 INFO | autoserv| Got lock of exit_code_file.
15:26:51 INFO | autoserv| Released lock of exit_code_file and closed it.
15:26:53 INFO | autoserv| Client complete
15:26:54 INFO | autoserv| Finished processing control file
15:26:54 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_FL51iwssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpAQrdYb -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:26:57 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_IaiEFGssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:27:01 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
15:27:01 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-52-login_GuestAndActualSession
15:27:01 INFO | autoserv| Logged pid 5848 to /tmp/test_that_results_Mo9M4N/results-52-login_GuestAndActualSession/.autoserv_execute
15:27:01 INFO | autoserv| I am PID 5848
15:27:01 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
15:27:01 INFO | autoserv| Processing control file
15:27:01 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_nkS5tSssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpi2rKyO -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:27:03 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_ijYKYUssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:27:07 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 15:27:07	timestamp=1455226027
15:27:07 INFO | autoserv| Installing autotest on 192.168.1.42
15:27:07 INFO | autoserv| Using installation dir /usr/local/autotest
15:27:10 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
15:27:10 INFO | autoserv| Installing updated global_config.ini.
15:27:14 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
15:27:15 INFO | autoserv| Entered autotestd_monitor.
15:27:15 INFO | autoserv| Finished launching tail subprocesses.
15:27:15 INFO | autoserv| Finished waiting on autotestd to start.
15:27:15 INFO | autoserv| START	----	----	timestamp=1455226040	localtime=Feb 11 15:27:20
15:27:15 INFO | autoserv| START	login_GuestAndActualSession	login_GuestAndActualSession	timestamp=1455226040	localtime=Feb 11 15:27:20
15:27:17 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/login_GuestAndActualSession into test-login_GuestAndActualSession.tar.bz2
15:27:22 INFO | autoserv| ERROR	login_GuestAndActualSession	login_GuestAndActualSession	timestamp=1455226047	localtime=Feb 11 15:27:27	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/login_GuestAndActualSession/src'
15:27:22 INFO | autoserv| END ERROR	login_GuestAndActualSession	login_GuestAndActualSession	timestamp=1455226047	localtime=Feb 11 15:27:27
15:27:39 INFO | autoserv| END GOOD	----	----	timestamp=1455226064	localtime=Feb 11 15:27:44
15:27:39 INFO | autoserv| Got lock of exit_code_file.
15:27:39 INFO | autoserv| Released lock of exit_code_file and closed it.
15:27:41 INFO | autoserv| Client complete
15:27:43 INFO | autoserv| Finished processing control file
15:27:43 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_IOazVZssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp1lmiNo -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:27:45 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_rhFI9bssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:27:50 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
15:27:50 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-53-login_MultipleSessions
15:27:50 INFO | autoserv| Logged pid 5952 to /tmp/test_that_results_Mo9M4N/results-53-login_MultipleSessions/.autoserv_execute
15:27:50 INFO | autoserv| I am PID 5952
15:27:50 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
15:27:50 INFO | autoserv| Processing control file
15:27:50 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_DOHc6Pssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpEPWaz4 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
15:27:52 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_RafHyKssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
15:27:53 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 15:27:53	timestamp=1455226073
15:27:53 INFO | autoserv| Installing autotest on 192.168.1.42
15:27:54 INFO | autoserv| Using installation dir /usr/local/autotest
15:27:55 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
15:27:55 INFO | autoserv| Installing updated global_config.ini.
15:27:57 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
